아이디	geometry	관리번호	관할경찰서	구	동	시설명	시설구분	주소	Longitude	Latitude	X	Y
2550	MULTIPOINT(948239.851300479 1958395.72615699)	0	은평경찰서	은평구		수성어린이집	어린이집	서울특별시 은평구 갈현로33가길 24-1	126.913447	37.623555	192359.1403	558220.7938
2551	MULTIPOINT(947460.886475995 1955863.87520386)	0	서부경찰서	서부구		하늘어린이집	어린이집	서울특별시 은평구 갈현로3길 48	126.904802	37.6006912	191593.3902	555683.8982
2552	MULTIPOINT(948292.232120098 1955787.19529243)	0	서부경찰서	서부구		보람유치원	유치원	서울특별시 은평구 갈현로4길 42	126.914225	37.6000472	192425.438	555611.6194
2553	MULTIPOINT(949516.325514718 1956317.4025973)	0	서부경찰서	서부구		하나연어린이집	어린이집	서울특별시 은평구 녹번로 29-2	126.928055	37.604894	193647.1408	556148.5353
2554	MULTIPOINT(949344.324741744 1956251.54916679)	0	서부경찰서	서부구		녹번초등	초등학교	서울특별시 은평구 녹번로1길 1	126.926111	37.604291	193475.4298	556081.7422
2555	MULTIPOINT(951514.521658498 1961760.53754882)	0	은평경찰서	은평구		북한산초등	초등학교	서울특별시 은평구 대서문길 42-3	126.950331	37.6540608	195617.0359	561604.2593
2556	MULTIPOINT(949034.909835194 1954538.93411435)	0	서부경찰서	서부구		구립응암어린이집	어린이집	서울특별시 은평구 백련산로 36	126.922725	37.588838	193175.0268	554366.8716
2557	MULTIPOINT(949522.966479128 1955572.85372236)	0	서부경찰서	서부구		꿈나무마을어린이집	어린이집	서울특별시 은평구 백련산로14길 20-11	126.9281816	37.5981837	193657.7502	555403.7574
2558	MULTIPOINT(949246.789458168 1954723.2687601)	0	서부경찰서	서부구		연은초등	초등학교	서울특별시 은평구 백련산로2길 35	126.925112	37.59051113	193385.9962	554552.3995
2559	MULTIPOINT(949928.566520069 1957576.33862208)	0	은평경찰서	은평구		새보람유치원	유치원	서울특별시 은평구 불광로 107	126.932639	37.6162634	194052.8208	557410.1149
2560	MULTIPOINT(949757.336133129 1957262.84749678)	0	은평경찰서	은평구		불광초등	초등학교	서울특별시 은평구 불광로 51	126.9307204	37.61342855	193883.1989	557095.6004
2561	MULTIPOINT(950073.039884208 1958044.29821102)	0	은평경찰서	은평구		수리초등	초등학교	서울특별시 은평구 불광로14길 10-10	126.934244	37.620489	194194.8519	557879.0108
2562	MULTIPOINT(947881.013842102 1957165.6019552)	0	은평경찰서	은평구		구산초등	초등학교	서울특별시 은평구 서오릉로15길 16	126.9094685	37.6124476	192006.7311	556988.3227
2563	MULTIPOINT(946621.724574657 1954134.6242598)	0	서부경찰서	서부구		수색초등(병설포함)	초등학교	서울특별시 은평구 수색로16길 21	126.895422	37.5850571	190763.1421	553949.5687
2564	MULTIPOINT(946628.039903474 1954136.34772718)	0	서부경찰서	서부구		수색초등	초등학교	서울특별시 은평구 수색로16길 21	126.8954934	37.585073	190769.4505	553951.3264
2565	MULTIPOINT(948381.972463162 1956910.77448727)	0	은평경찰서	은평구		예일(예일초교 중복)	유치원	서울특별시 은평구 연서로 117	126.9151623	37.6101791	192509.2245	556736.0742
2566	MULTIPOINT(949550.067779998 1958687.81790345)	0	서부경찰서	서부구		연신초등	초등학교	서울특별시 은평구 연서로 347	126.9282737	37.6262605	193668.2644	558519.972
2567	MULTIPOINT(948577.314178705 1956689.42309814)	0	은평경찰서	은평구		백합유치원	유치원	서울특별시 은평구 연서로14길 14-5	126.917391	37.608195	192705.8147	556515.6852
2568	MULTIPOINT(948240.856802468 1957282.66241718)	0	은평경찰서	은평구		보림유치원	유치원	서울특별시 은평구 연서로17길 35-1	126.9135372	37.613523	192366.0775	557107.3418
2569	MULTIPOINT(948770.644892316 1957246.11769784)	0	은평경찰서	은평구		대조초등	초등학교	서울특별시 은평구 연서로18길 17	126.9195423	37.6132233	192896.2478	557073.607
2570	MULTIPOINT(948542.811943843 1957812.27917109)	0	은평경찰서	은평구		성균관(갈현초교 중복)	유치원	서울특별시 은평구 연서로27길 23	126.9169211	37.6183134	192665.3174	557638.7549
2571	MULTIPOINT(948518.949126194 1957920.41570545)	0	은평경찰서	은평구		갈현초등	초등학교	서울특별시 은평구 연서로29길 31	126.9166431	37.6192867	192640.8699	557746.8026
2572	MULTIPOINT(949653.487948706 1958081.89812909)	0	은평경찰서	은평구		연천초등	초등학교	서울특별시 은평구 연서로34길 22	126.9294874	37.620805	193774.9505	557914.3882
2573	MULTIPOINT(949172.9664154 1958420.05895208)	0	은평경찰서	은평구		연광초등(병설포함)	초등학교	서울특별시 은평구 연서로35길 37	126.924019	37.6238264	193292.4562	558250.1082
2574	MULTIPOINT(949177.142883873 1958421.87510133)	0	은평경찰서	은평구		연광초등	초등학교	서울특별시 은평구 연서로35길 37	126.9240662	37.623843	193296.6245	558251.9473
2575	MULTIPOINT(949373.29556883 1958347.31511974)	0	은평경찰서	은평구		이삭어린이집	어린이집	서울특별시 은평구 연서로37길 19	126.9262941	37.62318182	193493.2442	558178.4065
2576	MULTIPOINT(950048.458759173 1955988.29578037)	0	서부경찰서	서부구		은평초등(병설포함)	초등학교	서울특별시 은평구 은평로 239	126.9341059	37.6019568	194181.2163	555822.1462
2577	MULTIPOINT(950048.469591101 1955990.0931049)	0	서부경찰서	서부구		은평초등	초등학교	서울특별시 은평구 은평로 239	126.9341059	37.601973	194181.2176	555823.9442
2578	MULTIPOINT(948048.18164519 1955672.97787128)	0	서부경찰서	서부구		은평국제유치원	유치원	서울특별시 은평구 은평로3가길 32	126.9114685	37.599004	192181.9096	555496.0617
2579	MULTIPOINT(948296.993806636 1955974.57183477)	0	은평경찰서	은평구		역촌초등	초등학교	서울특별시 은평구 은평로3길 25	126.9142657	37.6017363	192429.2032	555799.0876
2580	MULTIPOINT(948697.589335892 1955553.267624)	0	서부경찰서	서부구		은명초등(병설포함)	초등학교	서울특별시 은평구 은평로4길 21-9	126.9188333	37.5979615	192832.1847	555379.7681
2581	MULTIPOINT(948697.600665157 1955555.09823235)	0	서부경찰서	서부구		은명초등	초등학교	서울특별시 은평구 은평로4길 21-9	126.9188333	37.597978	192832.1863	555381.5994
2582	MULTIPOINT(947687.979576049 1954932.63004577)	0	서부경찰서	서부구		서신초등(병설포함)	초등학교	서울특별시 은평구 은평터널로 150	126.9074411	37.5923108	191825.5234	554753.5339
2583	MULTIPOINT(947687.990915927 1954934.42736958)	0	서부경찰서	서부구		서신초등	초등학교	서울특별시 은평구 은평터널로 150	126.9074411	37.592327	191825.5252	554755.3319
2584	MULTIPOINT(946975.919095782 1954187.21709693)	0	서부경찰서	서부구		효림유치원	유치원	서울특별시 은평구 은평터널로 51	126.8994297	37.5855516	191117.1813	554004.0661
2585	MULTIPOINT(949088.098777291 1956274.47714628)	0	서부경찰서	서부구		은평감리교회 어린이집	어린이집	서울특별시 은평구 응암로 376	126.9232067	37.6044835	193218.9908	556103.3133
2586	MULTIPOINT(948701.606099589 1954318.97834129)	0	서부경찰서	서부구		유진어린이집	어린이집	서울특별시 은평구 응암로12길 26-10	126.9189653	37.586837	192842.7763	554145.063
2587	MULTIPOINT(948751.717163351 1954774.11836884)	0	서부경찰서	서부구		성아어린이집	어린이집	서울특별시 은평구 응암로16길 20-9	126.919501	37.590942	192890.4814	554600.6311
2588	MULTIPOINT(948735.204736524 1955134.93031072)	0	서부경찰서	서부구		아이젤어린이집	어린이집	서울특별시 은평구 응암로22길 9-9	126.9192887	37.5941931	192872.0415	554961.4829
2589	MULTIPOINT(948932.258210185 1955102.74802025)	0	서부경찰서	서부구		와우랩유치원	유치원	서울특별시 은평구 응암로28길 34	126.921523	37.593914	193069.3362	554930.3387
2590	MULTIPOINT(948120.339064009 1955361.08836405)	0	서부경찰서	서부구		다우림유치원	유치원	서울특별시 은평구 증산로21길 22	126.912308	37.596197	192255.7537	555184.4463
2591	MULTIPOINT(947404.373270766 1953808.34530016)	0	서부경찰서	서부구		증산초등	초등학교	서울특별시 은평구 증산서길 61	126.9043095	37.5821614	191547.8039	553627.3421
2592	MULTIPOINT(947663.154320055 1954008.06070578)	0	서부경찰서	서부구		동산유치원	유치원	서울특별시 은평구 증산서길 88	126.907226	37.5839762	191805.6129	553828.5059
2593	MULTIPOINT(948906.229953287 1959395.91430666)	0	은평경찰서	은평구		은진초등	초등학교	서울특별시 은평구 진관1로 21-20	126.9209282	37.632607	193020.4239	559224.8879
2594	MULTIPOINT(949143.029985903 1959153.87071939)	0	은평경찰서	은평구		진관어린이집	어린이집	서울특별시 은평구 진관1로 40	126.9236287	37.6304386	193258.5981	558984.0207
2595	MULTIPOINT(949631.963149501 1959409.374816)	0	은평경찰서	은평구		신도초등(병설포함)	초등학교	서울특별시 은평구 진관1로 77-23	126.929152	37.6327684	193746.3428	559242.2217
2596	MULTIPOINT(949630.994951644 1959411.22248732)	0	은평경찰서	은평구		신도초등	초등학교	서울특별시 은평구 진관1로 77-23	126.9291409	37.632785	193745.3644	559244.0649
2597	MULTIPOINT(949792.708480153 1959624.21992767)	0	은평경찰서	은평구		진관유치원	유치원	서울특별시 은평구 진관2로 111-16	126.930959	37.6347136	193906.0031	559457.9997
2598	MULTIPOINT(948612.617109159 1959889.06658985)	0	은평경찰서	은평구		숲유치원	유치원	서울특별시 은평구 진관2로 37	126.917566	37.6370354	192724.0782	559716.6496
2599	MULTIPOINT(948828.54190055 1959680.89431359)	0	은평경찰서	은평구		은빛초등	초등학교	서울특별시 은평구 진관3로 73-17	126.9200278	37.6351712	192941.1892	559509.5547
2600	MULTIPOINT(949257.001511463 1960693.89618773)	0	은평경찰서	은평구		동북유치원	유치원	서울특별시 은평구 진관4로 31	126.9248133	37.64432515	193364.3995	560525.1996
2601	MULTIPOINT(949638.323302431 1960772.2111248)	0	은평경찰서	은평구		진관초등	초등학교	서울특별시 은평구 진관4로 78-16	126.9291301	37.645052	193745.4396	560605.5759
2602	MULTIPOINT(949701.844080137 1961106.57770637)	0	은평경찰서	은평구		하나유치원	유치원	서울특별시 은평구 진관4로 93	126.9298271	37.64806913	193807.2032	560940.4004
2603	MULTIPOINT(949399.934464079 1956511.56518923)	0	서부경찰서	서부구		유정유치원	유치원	서울특별시 은평구 진흥로12길 23	126.926723	37.6066376	193529.6741	556342.1467
2604	MULTIPOINT(948704.518433665 1956244.94418747)	0	은평경찰서	은평구		엔젤유치원	유치원	서울특별시 은평구 진흥로7길 25	126.9188633	37.604196	192835.4319	556071.7265
2605	MULTIPOINT(950135.530445853 1956498.70423811)	0	서부경찰서	서부구		어울초등학교	초등학교	서울특별시 은평구 통일로 650	126.9350575	37.60656187	194265.6009	556333.1998
2606	MULTIPOINT(949360.234369484 1957479.6716325)	0	은평경찰서	은평구		바다의별유치원	유치원	서울특별시 은평구 통일로 790-1	126.9262062	37.615361	193484.8019	557310.3852
2607	MULTIPOINT(949353.25997338 1957088.08168145)	0	은평경찰서	은평구		대은초등	초등학교	서울특별시 은평구 통일로69길 12-15	126.9261543	37.6118312	193479.9115	556918.6192
2608	MULTIPOINT(949480.217860716 1957743.89970585)	0	은평경찰서	은평구		은혜유치원	유치원	서울특별시 은평구 통일로78가길 20	126.9275474	37.6177491	193603.42	557575.3464
2609	MULTIPOINT(949147.629694966 1957742.92798962)	0	은평경찰서	은평구		성모자애어린이집	어린이집	서울특별시 은평구 통일로78길 10	126.923779	37.617722	193270.719	557572.6021
2610	MULTIPOINT(954579.227650459 1953515.35183262)	0	종로경찰서	종로구		재동초등학교	초등학교	서울특별시 종로구 북촌로4길 7	126.9855858	37.5799027	198726.7774	553372.4452
2611	MULTIPOINT(951992.942864432 1956961.38343551)	0	혜화경찰서	혜화구		하비에르국제학교	국제학교	서울특별시 종로구 비봉길23	126.9560699	37.6108309	196121.21	556805.9399
2612	MULTIPOINT(952777.456262455 1952950.50928915)	0	종로경찰서	종로구		수도사랑의학교	특수학교	서울특별시 종로구 사직로7길17	126.965217	37.574721	196927.3652	552797.8072
2613	MULTIPOINT(953196.043709541 1953032.01462596)	0	종로경찰서	종로구		세종유치원	유치원	서울특별시 종로구 사직로8길 9	126.969952	37.575477	197345.6689	552881.5702
2614	MULTIPOINT(952923.272668628 1953228.55064065)	0	종로경찰서	종로구		매동초등학교	초등학교	서울특별시 종로구 사직로9길19	126.9668504	37.5772345	197071.7537	553076.7246
2615	MULTIPOINT(954780.514552874 1952958.03376201)	0	종로경찰서	종로구		"교동, 운현초등학교"	초등학교	"서울특별시 종로구 삼일대로454,"	126.9878998	37.5748894	198931.1039	552815.9977
2616	MULTIPOINT(952605.383314256 1955922.64307139)	0	종로경찰서	종로구		부암어린이집	어린이집	서울특별시 종로구 세검정로6다길 10-7	126.963076	37.6015004	196739.4035	555770.0902
2617	MULTIPOINT(952414.49839101 1956133.14284492)	0	종로경찰서	종로구		세검정초등학교	초등학교	서울특별시 종로구 세검정로9길1	126.9608999	37.6033878	196547.3289	555979.6486
2618	MULTIPOINT(952707.409942005 1952728.5888902)	0	종로경찰서	종로구		상록수 어린이집	어린이집	서울특별시 종로구 송월1길 73-7	126.9644381	37.5727172	196858.4751	552575.4343
2619	MULTIPOINT(952953.595721584 1953614.64735285)	0	종로경찰서	종로구		누상어린이집	어린이집	서울특별시 종로구 옥인길 23-4	126.967169	37.580716	197100.032	553463.1212
2620	MULTIPOINT(953133.63397027 1954197.00902325)	0	종로경찰서	종로구		청운초등학교	초등학교	서울특별시 종로구 자하문로105	126.9691707	37.5859741	197277.0341	554046.6505
2621	MULTIPOINT(953299.987287121 1954062.44363372)	0	종로경찰서	종로구		무궁화어린이집	어린이집	서울특별시 종로구 자하문로28길 8	126.9710634	37.5847697	197444.1637	553912.9226
2622	MULTIPOINT(952287.4580953 1955772.91008887)	0	종로경찰서	종로구		세검정유치원	유치원	서울특별시 종로구 자하문로310	126.9594842	37.6001344	196422.1619	555618.6101
2623	MULTIPOINT(952855.602619029 1954467.52554757)	0	종로경찰서	종로구		청운어린이집	어린이집	서울특별시 종로구 자하문로35길 21	126.9660043	37.5883981	196997.4624	554315.7836
2624	MULTIPOINT(952376.448449543 1955593.04854642)	0	종로경찰서	종로구		엔젤키즈어린이집	어린이집	서울특별시 종로구 자하문로43길 4-13	126.960504	37.5985179	196512.1422	555439.1582
2625	MULTIPOINT(953231.908872502 1953770.51000955)	0	종로경찰서	종로구		옥인유치원	유치원	서울특별시 종로구 자하문로69	126.970311	37.582135	197377.6152	553620.5217
2626	MULTIPOINT(952336.297568831 1952888.94788798)	0	종로경찰서	종로구		독립문초등학교	초등학교	서울특별시 종로구 통일로12길 23	126.9602252	37.5741434	196486.3761	552733.8752
2627	MULTIPOINT(953881.044752583 1957336.55210723)	0	종로경찰서	종로구		하나유치원	유치원	서울특별시 종로구 평창길317	126.977438	37.614309	198007.9904	557191.3032
2628	MULTIPOINT(953057.874655905 1956467.78080814)	0	종로경찰서	종로구		생명숲어린이집	어린이집	서울특별시 종로구 평창문화로 73-7	126.968167	37.606437	197189.1531	556317.8339
2629	MULTIPOINT(952999.116069101 1954040.4445481)	0	종로경찰서	종로구		"서울맹,농학교"	특수학교	"서울특별시 종로구 필운대로 97, 필운대로103"	126.9676572	37.5845561	197143.3016	553889.3136
2630	MULTIPOINT(952042.680966027 1955823.78398283)	0	종로경찰서	종로구		상명대부속초등학교	초등학교	서울특별시 종로구 홍지문2길1	126.956708	37.6005802	196177.0262	555668.1984
2631	MULTIPOINT(953487.342084224 1953501.07667709)	0	종로경찰서	종로구		서울청사한빛어린이집	어린이집	서울특별시 종로구 효자로39	126.973221	37.5797195	197634.5747	553352.3515
2632	MULTIPOINT(957942.165149823 1951729.36582589)	0	서울중부경찰서	서울구		신당초등학교	초등학교	서울특별시 중구 난계로 141	127.0237741	37.563965	202100.4408	551603.7135
2633	MULTIPOINT(957813.284190355 1952264.67715602)	0	서울중부경찰서	서울구		황학어린이집	어린이집	서울특별시 중구 난계로15길 23	127.022284	37.568784	201968.6637	552138.5338
2634	MULTIPOINT(957104.532915439 1951161.93866233)	0	서울중부경찰서	서울구		청구초등학교	초등학교	서울특별시 중구 다산로 170	127.014323	37.558812	201265.5236	551031.6221
2635	MULTIPOINT(957170.310616209 1952132.9471668)	0	서울중부경찰서	서울구		광희초등학교	초등학교	서울특별시 중구 다산로 269	127.015011	37.567567	201326.1574	552003.3335
2636	MULTIPOINT(956826.046841897 1950346.47422751)	0	서울중부경찰서	서울구		한솔어린이집	어린이집	서울특별시 중구 다산로 32	127.011218	37.551449	200991.2756	550214.3796
2637	MULTIPOINT(956881.468266687 1950115.41518358)	0	서울중부경찰서	서울구		수암유치원	유치원	서울특별시 중구 다산로 32	127.011859	37.549369	201047.9466	549983.5316
2638	MULTIPOINT(957461.846663607 1952097.60857962)	0	서울중부경찰서	서울구		단우물어린이집	어린이집	서울특별시 중구 다산로 48길 36 주변	127.0183142	37.567262	201617.9875	551969.5338
2639	MULTIPOINT(957317.329810795 1950977.77811645)	0	서울중부경찰서	서울구		청구어린이집	어린이집	서울특별시 중구 다산로24길 81	127.016743	37.557162	201479.3779	550848.527
2640	MULTIPOINT(957549.051724923 1951469.86334844)	0	서울중부경찰서	서울구		동화나라어린이집	어린이집	서울특별시 중구 다산로38길 80	127.019338	37.561608	201708.5654	551342.0244
2641	MULTIPOINT(956665.509775994 1950457.9253404)	0	서울중부경찰서	서울구		약수어린이집	어린이집	서울특별시 중구 다산로6길 15	127.009394	37.552446	200830.0873	550325.017
2642	MULTIPOINT(956798.498686218 1950467.55047357)	0	서울중부경찰서	서울구		약수교회어린이집	어린이집	서울특별시 중구 다산로8길 32	127.010899	37.552539	200963.0733	550335.3532
2643	MULTIPOINT(953598.345568848 1952271.420573)	0	서울남대문경찰서	서울구		덕수초등학교	초등학교	서울특별시 중구 덕수궁길 140	126.974556	37.568642	197752.1641	552122.8444
2644	MULTIPOINT(956883.944285416 1950779.34643996)	0	서울중부경찰서	서울구		신일유치원	유치원	서울특별시 중구 동호로10길 27	127.011848	37.5553533	201046.8908	550647.7171
2645	MULTIPOINT(957093.912628351 1950679.26007448)	0	서울중부경찰서	서울구		약수유치원	유치원	서울특별시 중구 동호로10길 30	127.014231	37.554461	201257.468	550548.7116
2646	MULTIPOINT(956563.242020613 1950664.37871759)	0	서울중부경찰서	서울구		성심어린이집	어린이집	서울특별시 중구 동호로15길 50	127.008224	37.554302	200726.6839	550531.0011
2647	MULTIPOINT(956639.445727489 1951200.85676995)	0	서울중부경찰서	서울구		근화유치원	유치원	서울특별시 중구 동호로20길 24	127.009055	37.559141	200800.0605	551068.0793
2648	MULTIPOINT(956622.973111176 1949805.88615381)	0	서울중부경찰서	서울구		남산숲어린이집	어린이집	서울특별시 중구 동호로5길 193	127.008951	37.546567	200791.0044	549672.5149
2649	MULTIPOINT(952974.439736584 1950841.58751493)	0	서울남대문경찰서	서울구		중림어린이집	어린이집	서울특별시 중구 만리재로35길 12	126.967583	37.555723	197135.6438	550689.1773
2650	MULTIPOINT(954407.639271625 1951547.21254414)	0	서울남대문경찰서	서울구		한성화교소학교	초등학교	서울특별시 중구 명동2길 35	126.983765	37.562155	198565.6037	551402.683
2651	MULTIPOINT(953461.097275232 1951749.89642002)	0	서울남대문경찰서	서울구		서울직장어린이집	어린이집	서울특별시 중구 서소문로11길 24	126.973035	37.56393448	197617.6423	551600.4022
2652	MULTIPOINT(954787.342898505 1951047.20000908)	0	서울중부경찰서	서울구		리라초등학교	초등학교	서울특별시 중구 소파로2길7	126.988095	37.557667	198948.1052	550904.5109
2653	MULTIPOINT(952667.518127017 1950937.85983268)	0	서울남대문경찰서	서울구		봉래초등학교	초등학교	서울특별시 중구 손기정로 73	126.964102	37.556575	196828.0998	550783.8509
2654	MULTIPOINT(952933.819357875 1951186.20193966)	0	서울남대문경찰서	서울구		가명유치원	유치원	서울특별시 중구 중림로 27	126.967101	37.558827	197093.175	551033.6992
2655	MULTIPOINT(956848.248235499 1951285.19855303)	0	서울중부경찰서	서울구		장충초등학교	초등학교	서울특별시 중구 청구로17길40	127.0114141	37.559911	201008.4899	551153.5629
2656	MULTIPOINT(957127.289552973 1951395.36614205)	0	서울중부경찰서	서울구		흥인초등학교	초등학교	서울특별시 중구 청구로6길 11	127.014567	37.560917	201287.0463	551265.2555
2657	MULTIPOINT(957090.598769252 1951541.89587854)	0	서울중부경찰서	서울구		신당어린이집	어린이집	서울특별시 중구 청구로8길 41	127.014143	37.562236	201249.5624	551411.6432
2658	MULTIPOINT(955438.956315861 1951037.46366812)	0	서울중부경찰서	서울구		필동어린이집	어린이집	서울특별시 중구 퇴계로 36가길 60	126.995473	37.557611	199600.0058	550898.2386
2659	MULTIPOINT(954166.101034765 1950846.60607997)	0	서울남대문경찰서	서울구		회현어린이집	어린이집	서울특별시 중구 퇴계로12가길 23	126.981074	37.5558283	198327.7068	550700.5388
2660	MULTIPOINT(954672.588368711 1951286.25348488)	0	서울남대문경찰서	서울구		남산초등학교	초등학교	서울특별시 중구 퇴계로22길 17	126.986781	37.559816	198832.0371	551143.0399
2661	MULTIPOINT(956002.595636673 1951510.5351007)	0	서울중부경찰서	서울구		충무초등학교	초등학교	서울특별시 중구 퇴계로50길 13	127.001826	37.561902	200161.3315	551374.4807
2662	MULTIPOINT(953962.986199394 1950942.89025818)	0	서울남대문경찰서	서울구		일신유치원	유치원	서울특별시 중구 퇴계로6길 36	126.9787684	37.556686	198124.0065	550795.7768
2663	MULTIPOINT(957675.080667343 1951624.87939359)	0	서울중부경찰서	서울구		신당5동어린이집	어린이집	서울특별시 중구 퇴계로88가길 8-10	127.020756	37.563011	201833.8152	551497.7676
2664	MULTIPOINT(957617.64670503 1951654.24077312)	0	서울중부경찰서	서울구		한일유치원	유치원	서울특별시 중구 퇴계로88다길 19	127.020104	37.563273	201776.204	551526.8339
2665	MULTIPOINT(956261.018114661 1949012.92250347)	88	용산	용산구	한남동	한남	초등학교	서울시 용산구 한남대로 112	127.0049009	37.5394027	200433.1364	548877.3383
2666	MULTIPOINT(955533.592796544 1948277.82892417)	89	용산	용산구	이태원동	보광	초등학교	서울시 용산구 우사단로 20	126.9967117	37.5327423	199709.3576	548138.1095
2667	MULTIPOINT(954275.210361934 1950340.99036175)	93	용산	용산구	후암동	후암	초등학교	서울시 용산구 두텁바위로 140	126.9823408	37.5512765	198439.5458	550195.3216
2668	MULTIPOINT(952675.358009441 1949985.64399876)	95	용산	용산구	청파동2가	청파	초등학교	서울시 용산구 효창원로 228	126.9642522	37.5479929	196841.0091	549831.3355
2669	MULTIPOINT(955789.027915408 1947826.34093808)	102	용산	용산구	보광동	성심	유치원	서울시 용산구 보광로24길 9-4	126.9996299	37.5286852	199967.2863	547687.8166
2670	MULTIPOINT(953908.631611619 1950426.0951029)	105	용산	용산구	후암동	복자	유치원	서울시 용산구 후암로34길 21-8	126.9781855	37.5520253	198072.3822	550278.5065
2671	MULTIPOINT(955906.088274703 1947839.95355534)	116	용산	용산구	보광동	보광	어린이집	서울시 용산구 보광로12가길 48-4	127.0009539	37.5288135	200084.3166	547702.0567
2672	MULTIPOINT(955291.249786741 1947267.132734)	117	용산	용산구	동빙고동	동빙고	어린이집	서울시 용산구 녹사평대로14길 7	126.9940304	37.5236209	199472.3018	547125.7592
2673	MULTIPOINT(955419.482985533 1948567.74732065)	118	용산	용산구	이태원동	이태원삼성	어린이집	서울시 용산구 이태원로27길 34-30	126.9954026	37.5353499	199593.6646	548427.5258
2674	MULTIPOINT(956877.574600608 1948781.73545399)	119	용산	용산구	한남1동	독일인	특수학교	서울시 용산구 독서당로123-6	127.0118933	37.537348	201051.1463	548649.3469
2675	MULTIPOINT(955870.127135576 1948479.03542069)	120	용산서	용산구	한남동	한남	어린이집	서울시 용산구 대사관로5길 1	127.0005085	37.534572	200044.9436	548341.1787
2676	MULTIPOINT(967639.13348106 1947463.96295286)	0	강동경찰서	강동구		유정유치원	유치원	서울특별시 강동구 강동대로55길 83	127.1337598	37.525911	211823.6843	547388.3217
2677	MULTIPOINT(969874.333027571 1951044.0230798)	0	강동경찰서	강동구		한국구화학교	특수학교	서울특별시 강동구 고덕로 295-59	127.158909	37.5582554	214040.6798	550981.6185
2678	MULTIPOINT(967363.446202986 1950544.6939727)	0	강동경찰서	강동구		암사무지개어린이집	어린이집	서울특별시 강동구 고덕로20나길 55	127.1305028	37.5536692	211531.5063	550468.7405
2679	MULTIPOINT(967981.741460488 1950493.08097052)	0	강동경찰서	강동구		강동아이슐레어린이집	어린이집	서울특별시 강동구 고덕로24가길 36	127.137505	37.55322569	212150.308	550420.3982
2680	MULTIPOINT(967971.695723316 1950812.93355123)	0	강동경찰서	강동구		동심어린이집	어린이집	서울특별시 강동구 고덕로27길 33-19	127.1373773	37.5561083	212138.5565	550740.3172
2681	MULTIPOINT(968429.633514691 1950637.4454089)	0	강동경찰서	강동구		명일초등학교	초등학교	서울특별시 강동구 고덕로38길 8	127.1425695	37.55454236	212597.5993	550567.1996
2682	MULTIPOINT(968804.433736059 1950468.48246012)	0	강동경찰서	강동구		고명초등학교	초등학교	서울특별시 강동구 고덕로46길 53	127.14682	37.5530322	212973.4402	550400.1679
2683	MULTIPOINT(969316.39830288 1950392.81896766)	0	강동경찰서	강동구		은새유치원	유치원	서울특별시 강동구 고덕로62길 58	127.1526193	37.55236741	213486.0032	550327.2002
2684	MULTIPOINT(970472.240571389 1950824.63225888)	0	강동경찰서	강동구		상일어린이집	어린이집	서울특별시 강동구 고덕로80길 5	127.1656874	37.5562973	214639.9806	550765.3265
2685	MULTIPOINT(970805.158495658 1951269.94430847)	0	강동경찰서	강동구		성보나유치원	유치원	서울특별시 강동구 고덕로83길 68	127.1694389	37.5603217	214970.6546	551212.5786
2686	MULTIPOINT(971762.236800252 1951438.20847664)	0	강동경찰서	강동구		강솔초등학교	초등학교	서울특별시 강동구 고덕로97길 80 1	127.1802689	37.56186818	215927.2033	551386
2687	MULTIPOINT(967390.135802103 1949209.81069898)	0	강동경찰서	강동구		천호유치원	유치원	서울특별시 강동구 구천면로 238	127.1308643	37.5416383	211565.3078	549133.4993
2688	MULTIPOINT(967613.960484842 1949490.6040368)	0	강동경찰서	강동구		천일초등학교	초등학교	서울특별시 강동구 구천면로 266	127.1333855	37.5441771	211787.7226	549415.5885
2689	MULTIPOINT(967886.294260351 1949842.42064642)	0	강동경찰서	강동구		천호초등학교	초등학교	서울특별시 강동구 구천면로 310-11	127.1364529	37.5473577	212058.2868	549768.9859
2690	MULTIPOINT(970784.674945046 1950248.26114858)	0	강동경찰서	강동구		고덕유치원	유치원	서울특별시 강동구 구천면로 645	127.1692477	37.55111218	214955.6017	550190.4
2691	MULTIPOINT(971043.903133482 1950210.48821065)	0	강동경찰서	강동구		둘리유치원	유치원	서울특별시 강동구 구천면로 668	127.1721839	37.5507799	215215.1273	550153.992
2692	MULTIPOINT(967484.14876157 1949672.04159973)	0	강동경찰서	강동구		오송유치원	유치원	서울특별시 강동구 구천면로39길 26	127.131908	37.5458079	211656.897	549596.4035
2693	MULTIPOINT(970770.873844974 1950347.0866972)	0	강동경찰서	강동구		고일초등학교	초등학교	서울특별시 강동구 구천면로93길 20	127.1690875	37.5520025	214941.2678	550289.1895
2694	MULTIPOINT(970716.859878415 1950447.26108511)	0	강동경찰서	강동구		색동유치원	유치원	서울특별시 강동구 구천면로93길 54	127.168472	37.5529037	214886.7004	550389.1144
2695	MULTIPOINT(969393.11528204 1949999.58770047)	0	강동경찰서	강동구		푸른숲어린이집	어린이집	서울특별시 강동구 동남로67길 42	127.1535042	37.5488256	213564.8381	549934.2288
2696	MULTIPOINT(969368.445636249 1951067.97470714)	0	강동경찰서	강동구		묘곡초등학교	초등학교	서울특별시 강동구 동남로79길 46	127.1531803	37.5584546	213534.4743	551002.887
