학교ID,학교명,학교급구분,설립일자,설립형태,본교분교구분,운영상태,소재지지번주소,소재지도로명주소,시도교육청코드,시도교육청명,교육지원청코드,교육지원청명,생성일자,변경일자,위도,경도,데이터기준일자,X,Y
B000010897,석보중학교,중학교,1964-04-06,공립,본교,운영,경상북도 영양군 석보면 원리리 142-1,경상북도 영양군 석보면 석보로 572-6,8750000,경상북도교육청,8891000,경상북도영양교육지원청,2013-11-29,2024-11-08,36.55228997,129.1357557,2025-03-21,391228.9544968398,441452.2305817051
B000024693,서연중학교,중학교,2019-09-01,공립,본교,운영,경기도 화성시 장지동 115-1,경기도 화성시 동탄대로4길 40,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.16078811,127.1102152,2025-03-21,209789.7449382206,506862.7711279819
B000011461,대덕소프트웨어마이스터고등학교,고등학교,1992-03-05,공립,본교,운영,대전광역시 유성구 장동 23-9,대전광역시 유성구 가정북로 76,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.39144901,127.3630148,2025-03-21,232568.29845703958,421542.07761533343
B000002607,연산초등학교,초등학교,1962-03-09,공립,본교,운영,부산광역시 연제구 연산동 774-1,부산광역시 연제구 월드컵대로 41,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2024-11-08,35.17806984,129.0841184,2025-03-21,389856.46307161194,288840.1947411076
B000012340,광주동신여자고등학교,고등학교,1969-11-22,사립,본교,운영,광주광역시 북구 풍향동 475,광주광역시 북구 동문대로 50,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2024-11-08,35.16809046,126.9232945,2025-03-21,193012.0442975116,285745.88781509997
B000009162,수원원일중학교,중학교,2010-03-01,공립,본교,운영,경기도 수원시 영통구 매탄동 1229-10,경기도 수원시 영통구 삼성로213번길 122,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2024-11-08,37.26556985,127.0532142,2025-03-21,204720.16074887427,518487.2602440533
B000003796,부천서초등학교,초등학교,1968-03-03,공립,본교,운영,경기도 부천시 원미구 중동 815,경기도 부천시 원미구 부일로330번길 30,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-11-08,37.48738252,126.7658172,2025-03-21,179288.78292842707,543129.507436005
B000003791,부천동초등학교,초등학교,1961-03-23,공립,본교,운영,경기도 부천시 원미구 역곡동 31,경기도 부천시 원미구 지봉로51번길 22,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-11-08,37.4879117,126.8042576,2025-03-21,182688.59263502577,543180.4769833246
B000008981,한밭여자중학교,중학교,1954-08-26,공립,본교,운영,대전광역시 동구 대동 28,대전광역시 동구 동대전로110번길 74-57,7430000,대전광역시교육청,7441000,대전광역시동부교육지원청,2013-11-29,2024-11-08,36.32954853,127.4489638,2025-03-21,240311.2673440547,414705.6025000623
B000025201,만월중학교,중학교,1992-03-01,공립,본교,운영,인천광역시 남동구 서창동 658,인천광역시 남동구 서창남순환로 22,7310000,인천광역시교육청,7341000,인천광역시동부교육지원청,2013-11-29,2024-11-08,37.42615091,126.7523404,2025-03-21,178079.02274414277,536336.6757530073
B000003744,판교초등학교,초등학교,2010-03-01,공립,본교,운영,경기도 성남시 분당구 판교동 636,경기도 성남시 분당구 판교원로 231,7530000,경기도교육청,7551000,경기도성남교육지원청,2013-11-29,2024-11-08,37.38698663,127.0915783,2025-03-21,208110.04143327972,531965.160101041
B000006789,묘량중앙초등학교,초등학교,1944-09-01,공립,본교,운영,전라남도 영광군 묘량면 운당리 478,전라남도 영광군 묘량면 동삼로2길 26,8490000,전라남도교육청,8681000,전라남도영광교육지원청,2013-11-29,2024-11-08,35.26783259,126.5511455,2025-03-21,159158.7163487747,296901.4120888742
B000009872,용하중학교,중학교,1983-04-12,공립,본교,운영,강원특별자치도 양구군 국토정중앙면 용하리 406,강원특별자치도 양구군 국토정중앙면 정중앙로658번길 19,7801000,강원특별자치도교육청,7952000,강원특별자치도양구교육지원청,2013-11-29,2024-11-08,38.11165161,128.0385569,2025-03-21,291081.7346564244,612902.5704726942
B000010238,전일중학교,중학교,1970-03-03,공립,본교,운영,전북특별자치도 전주시 덕진구 인후동2가 39-16,전북특별자치도 전주시 덕진구 모래내6길 36,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.83776986,127.1449636,2025-03-21,213097.17469374448,360053.70158422936
B000012776,강릉여자고등학교,고등학교,1940-03-20,공립,본교,운영,강원특별자치도 강릉시 옥천동 237-1 번지,강원특별자치도 강릉시 용지로 107,7801000,강원특별자치도교육청,7832000,강원특별자치도강릉교육지원청,2013-11-29,2024-11-08,37.75893212,128.9038772,2025-03-21,367775.93425742246,574950.1240656871
B000004991,한남초등학교,초등학교,1953-04-01,공립,본교,운영,강원특별자치도 양양군 서면 용천리 505 번지,강원특별자치도 양양군 서면 남대천로 218,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2024-11-08,38.05605537,128.6073777,2025-03-21,341076.8951255061,607442.0091142923
B000011031,마산삼진중학교,중학교,1947-10-16,사립,본교,운영,경상남도 창원시 마산합포구 진동면 진동리 241-1,경상남도 창원시 마산합포구 진동면 성산길 51,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2024-11-08,35.11421786,128.4886643,2025-03-21,335713.5406780357,280780.65889627713
B000012420,범서고등학교,고등학교,2008-03-01,공립,본교,운영,울산광역시 울주군 범서읍 구영리 213,울산광역시 울주군 범서읍 대리로 69,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.56969998,129.2492238,2025-03-21,403911.3436286967,332629.57806780934
B000003258,풍암초등학교,초등학교,1999-03-22,공립,본교,운영,광주광역시 서구 풍암동 1050,광주광역시 서구 풍암중앙로 8,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.12339686,126.8754506,2025-03-21,188647.20547795756,280791.83988078975
B000004987,교동초등학교,초등학교,1969-10-02,공립,본교,운영,강원특별자치도 속초시 교동 만천1길 67번지,강원특별자치도 속초시 만천1길 67,7801000,강원특별자치도교육청,7863000,강원특별자치도속초양양교육지원청,2013-11-29,2024-11-08,38.20303221,128.5743354,2025-03-21,337899.7705952664,623708.1064333568
B000010396,흥덕중학교,중학교,1948-05-10,공립,본교,운영,전북특별자치도 고창군 흥덕면 흥덕리 436,전북특별자치도 고창군 흥덕면 잿말길 21,8321000,전북특별자치도교육청,8452000,전북특별자치도고창교육지원청,2013-11-29,2024-11-08,35.52289679,126.7013624,2025-03-21,172912.44339097026,325148.87848928134
B000030667,경양초등학교,초등학교,1985-05-06,공립,본교,운영,광주광역시 북구 운암동 1056-1,광주광역시 북구 서강로 133,7380000,광주광역시교육청,7391000,광주광역시동부교육지원청,2013-11-29,2024-11-08,35.18369007,126.8749432,2025-03-21,188609.36175519024,287481.03630247747
B000010789,경구중학교,중학교,2000-03-03,사립,본교,운영,경상북도 구미시 봉곡동 279,경상북도 구미시 봉곡로9길 25,8750000,경상북도교육청,8801000,경상북도구미교육지원청,2013-11-29,2024-11-08,36.14817455,128.3077332,2025-03-21,317692.2165455838,395278.50740136905
B000011551,미래고등학교,고등학교,1991-10-15,공립,본교,운영,강원특별자치도 원주시 행구동 125-2 번지,강원특별자치도 원주시 고문골길 54,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2013-11-29,2024-11-08,37.33909756,128.0069198,2025-03-21,289229.2571176681,527121.8671129969
B000008194,방학중학교,중학교,1982-03-01,공립,본교,운영,서울특별시 도봉구 방학동 313,서울특별시 도봉구 시루봉로 188,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2024-11-08,37.66546957,127.0317439,2025-03-21,202800.76270149281,562869.83281567
B000010220,전주신일중학교,중학교,2002-03-01,공립,본교,운영,전북특별자치도 전주시 완산구 중노송동 399-1,전북특별자치도 전주시 완산구 견훤왕궁2길 8,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.82874954,127.1529646,2025-03-21,213821.61404341314,359053.94299746386
B000002873,대구장기초등학교,초등학교,2000-09-01,공립,본교,운영,대구광역시 달서구 장기동 813-3,대구광역시 달서구 장기로 280,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2024-11-08,35.84401181,128.5288621,2025-03-21,338123.9970026491,361815.856711869
B000003517,방어진초등학교,초등학교,1946-04-25,공립,본교,운영,울산광역시 동구 방어동 146,울산광역시 동구 꽃바위로 341,7480000,울산광역시교육청,7491000,울산광역시강북교육지원청,2013-11-29,2024-11-08,35.48756038,129.4244399,2025-03-21,420023.4508678139,323890.63848580944
B000010411,하서중학교,중학교,1971-03-05,공립,본교,운영,전북특별자치도 부안군 하서면 석상리 378-1,전북특별자치도 부안군 하서면 변산로 852,8321000,전북특별자치도교육청,8462000,전북특별자치도부안교육지원청,2013-11-29,2024-11-08,35.71344032,126.6377745,2025-03-21,167222.59773810083,346309.51660393365
B000002021,서울누원초등학교,초등학교,1993-09-01,공립,본교,운영,서울특별시 도봉구 도봉동 22-19,서울특별시 도봉구 마들로 859-44,7010000,서울특별시교육청,7051000,서울특별시북부교육지원청,2013-11-29,2024-11-08,37.68669133,127.0493712,2025-03-21,204354.77806956306,565225.9164480631
B000011620,예산전자공업고등학교,고등학교,1974-03-11,공립,본교,운영,충청남도 예산군 예산읍 관작리 315-7,충청남도 예산군 예산읍 벚꽃로351번길 21,8140000,충청남도교육청,8271000,충청남도예산교육지원청,2013-11-29,2024-11-08,36.7137605,126.8381476,2025-03-21,185539.41846612797,457259.74806189735
B000011199,해성중학교,중학교,1948-09-01,사립,본교,운영,경상남도 남해군 남면 평산리 271,경상남도 남해군 남면 남면로1835번길 8-4,9010000,경상남도교육청,9171000,경상남도남해교육지원청,2013-11-29,2024-11-08,34.77342104,127.861573,2025-03-21,278868.65878018097,242296.76604887674
B000008690,대구북중학교,중학교,1980-12-15,공립,본교,운영,대구광역시 북구 복현동 219-1,대구광역시 북구 공항로 50,7240000,대구광역시교육청,7261000,대구광역시서부교육지원청,2013-11-29,2024-11-08,35.89776074,128.620551,2025-03-21,346309.36922773847,367913.7702679213
B000005122,안미초등학교,초등학교,1943-05-31,공립,본교,운영,강원특별자치도 평창군 대화면 하안미리 1635번지,강원특별자치도 평창군 대화면 하안미길 11-8,7801000,강원특별자치도교육청,7912000,강원특별자치도평창교육지원청,2013-11-29,2024-11-08,37.46009676,128.4344101,2025-03-21,326909.2988287991,541041.7106600218
B000006521,외서초등학교,초등학교,1927-11-04,공립,본교,운영,전라남도 순천시 외서면 월암리 161,전라남도 순천시 외서면 반월로 6,8490000,전라남도교육청,8521000,전라남도순천교육지원청,2013-11-29,2024-11-08,34.91585456,127.2736297,2025-03-21,225004.73183694168,257793.9793029044
B000008231,청운중학교,중학교,1952-02-01,공립,본교,운영,서울특별시 종로구 청운동 89-142,서울특별시 종로구 창의문로 51,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2024-11-08,37.58916985,126.9710959,2025-03-21,197447.184500596,554401.288591181
B000009780,동해광희중학교,중학교,1967-09-25,사립,본교,운영,강원특별자치도 동해시 동회동 150 번지,강원특별자치도 동해시 청운로 112,7801000,강원특별자치도교육청,7842000,강원특별자치도동해교육지원청,2013-11-29,2024-11-08,37.49008075,129.1034721,2025-03-21,386035.99136839435,545482.1533799737
B000006623,풍양초등학교,초등학교,1928-09-30,공립,본교,운영,전라남도 고흥군 풍양면 야막리 506-2,전라남도 고흥군 풍양면 죽시장터길 13-6,8490000,전라남도교육청,8591000,전라남도고흥교육지원청,2013-11-29,2024-11-08,34.57477319,127.2429274,2025-03-21,222290.53316086912,219948.44456519198
B000006430,여수좌수영초등학교,초등학교,1999-03-02,공립,본교,운영,전라남도 여수시 문수동 493-6,전라남도 여수시 여문2로 50,8490000,전라남도교육청,8511000,전라남도여수교육지원청,2013-11-29,2024-11-08,34.75237793,127.6926971,2025-03-21,263425.502325579,239842.66604991874
B000005223,동광초등학교,초등학교,1944-08-05,공립,본교,운영,강원특별자치도 고성군 토성면 교암리 86 번지,강원특별자치도 고성군 토성면 교암1길 15,7801000,강원특별자치도교육청,7972000,강원특별자치도고성교육지원청,2013-11-29,2024-11-08,38.28847338,128.5440365,2025-03-21,335087.3977877243,633148.3065401594
B000007790,대산초등학교,초등학교,1922-10-02,공립,본교,운영,경상남도 함안군 대산면 구혜리 229,경상남도 함안군 대산면 대산중앙3길 8,9010000,경상남도교육청,9131000,경상남도함안교육지원청,2013-11-29,2024-11-08,35.35138905,128.4311216,2025-03-21,330088.0215158072,307019.4410263484
B000003957,용인신릉초등학교,초등학교,2004-07-01,공립,본교,운영,경기도 용인시 기흥구 신갈동 686,경기도 용인시 기흥구 새천년로 53,7530000,경기도교육청,7751000,경기도용인교육지원청,2013-11-29,2024-11-08,37.28979967,127.1147273,2025-03-21,210173.18359288853,521181.1982613385
B000005700,고북초등학교,초등학교,1930-05-30,공립,본교,운영,충청남도 서산시 고북면 기포리 218,충청남도 서산시 고북면 고북3로 19,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2024-11-08,36.66714589,126.5306821,2025-03-21,158043.70677002062,452177.24359336944
B000007481,봉림초등학교,초등학교,1992-03-01,공립,본교,운영,경상남도 창원시 의창구 사림동 102-1,경상남도 창원시 의창구 사림로16번길 21,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2024-11-08,35.24599026,128.6776301,2025-03-21,352695.3929492327,295676.0199873781
B000003317,수완초등학교,초등학교,2008-09-01,공립,본교,운영,광주광역시 광산구 수완동 929,광주광역시 광산구 장덕로 143,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.19760695,126.8245698,2025-03-21,184023.88549866382,289031.96655426355
B000003305,어룡초등학교,초등학교,2004-03-01,공립,본교,운영,광주광역시 광산구 소촌동 248,광주광역시 광산구 소촌로 122,7380000,광주광역시교육청,7401000,광주광역시서부교육지원청,2013-11-29,2024-11-08,35.15489158,126.7931123,2025-03-21,181149.2452075317,284298.4595638638
B000012912,대천고등학교,고등학교,1944-05-01,공립,본교,운영,충청남도 보령시 죽정동 562,충청남도 보령시 대고로 58,8140000,충청남도교육청,8171000,충청남도보령교육지원청,2013-11-29,2024-11-08,36.36555264,126.6034946,2025-03-21,164415.2441527499,418680.2553666192
B000008519,동의중학교,중학교,1967-03-01,사립,본교,운영,부산광역시 부산진구 전포동 12-1,부산광역시 부산진구 진남로462번길 16,7150000,부산광역시교육청,7181000,부산광역시남부교육지원청,2013-11-29,2024-11-08,35.16475197,129.0707043,2025-03-21,388665.0803845902,287336.79268772696
B000008182,당산서중학교,중학교,1982-12-09,공립,본교,운영,서울특별시 영등포구 당산동5가 5,서울특별시 영등포구 당산로41길 12,7010000,서울특별시교육청,7041000,서울특별시남부교육지원청,2013-11-29,2024-11-08,37.53206075,126.8986052,2025-03-21,191037.95338335785,548067.291773322
B000004909,황둔초등학교,초등학교,1935-07-07,공립,본교,운영,강원특별자치도 원주시 신림면 황둔리 350번지,강원특별자치도 원주시 신림면 신림황둔로 1185,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2013-11-29,2024-11-08,37.26123438,128.1865559,2025-03-21,305256.93013991916,518664.7046756747
B000005933,신촌초등학교,초등학교,1937-09-26,공립,본교,운영,충청남도 당진시 합덕읍 신리 273-1,충청남도 당진시 합덕읍 상덕로 620-13,8140000,충청남도교육청,8291000,충청남도당진교육지원청,2013-11-29,2024-11-08,36.76326922,126.764273,2025-03-21,178952.65956862344,462767.5701580788
B000007168,북안초등학교,초등학교,1931-04-20,공립,본교,운영,경상북도 영천시 북안면 고지리 580-2,경상북도 영천시 북안면 운북로 1984,8750000,경상북도교육청,8821000,경상북도영천교육지원청,2013-11-29,2024-11-08,35.91489071,129.0111313,2025-03-21,381537.3810037691,370470.41204382374
B000012977,전일고등학교,고등학교,1981-03-09,사립,본교,운영,전북특별자치도 전주시 완산구 효자동3가 523,전북특별자치도 전주시 완산구 우전로 249,8321000,전북특별자치도교육청,8332000,전북특별자치도전주교육지원청,2013-11-29,2024-11-08,35.81572819,127.0996151,2025-03-21,209002.51463132244,357602.9294567406
B000009241,원미중학교,중학교,2008-03-01,공립,본교,운영,경기도 부천시 원미구 원미동 13,경기도 부천시 원미구 원미로182번길 15,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-11-08,37.49927327,126.7941291,2025-03-21,181795.5875618626,544443.3753658152
B000011474,울산산업고등학교,고등학교,2013-03-01,공립,본교,운영,울산광역시 울주군 삼남면 교동리 955-1,울산광역시 울주군 삼남면 반구대로 675,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.55335162,129.1162911,2025-03-21,391897.0075385373,330548.0726617287
B000009284,과천문원중학교,중학교,1989-03-01,공립,본교,운영,경기도 과천시 별양동 40,경기도 과천시 코오롱로 57,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2024-11-08,37.42326529,126.9956838,2025-03-21,199617.94787921867,535987.6295916901
B000009465,오산원일중학교,중학교,2007-03-01,공립,본교,운영,경기도 오산시 원동 360-8,경기도 오산시 오산로132번길 29,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.13956165,127.0725959,2025-03-21,206450.05356278078,504503.82825878833
B000009260,신안중학교,중학교,1980-03-01,공립,본교,운영,경기도 안양시 만안구 안양동 728,경기도 안양시 만안구 능곡로 78,7530000,경기도교육청,7569000,경기도안양과천교육지원청,2013-11-29,2024-11-08,37.3887346,126.9151967,2025-03-21,192490.11721340768,532158.597727921
B000003422,대전변동초등학교,초등학교,1981-04-29,공립,본교,운영,대전광역시 서구 변동 36-3,대전광역시 서구 유등로 373,7430000,대전광역시교육청,7451000,대전광역시서부교육지원청,2013-11-29,2024-11-08,36.32472656,127.3848927,2025-03-21,234560.59457464813,414145.7280059306
B000009889,청주남중학교,중학교,1946-11-11,공립,본교,운영,충청북도 청주시 서원구 수곡동 124-3,충청북도 청주시 서원구 청남로 2039,8000000,충청북도교육청,8011000,충청북도청주교육지원청,2013-11-29,2024-11-08,36.6140203,127.484445,2025-03-21,243338.39081386855,446288.5085826621
B000013380,의령고등학교,고등학교,1952-04-27,공립,본교,운영,경상남도 의령군 의령읍 동동리 1012,경상남도 의령군 의령읍 백산로3길 4,9010000,경상남도교육청,9121000,경상남도의령교육지원청,2013-11-29,2024-11-08,35.32294904,128.2663309,2025-03-21,315148.1336649203,303659.790293166
B000011698,완도수산고등학교,고등학교,1951-10-10,공립,본교,운영,전라남도 완도군 완도읍 가용리 8-2,전라남도 완도군 완도읍 장보고대로 141,8490000,전라남도교육청,8701000,전라남도완도교육지원청,2013-11-29,2024-11-08,34.32327026,126.7451093,2025-03-21,176541.52644759315,192051.69903390913
B000006156,신태인초등학교,초등학교,1923-05-20,공립,본교,운영,전북특별자치도 정읍시 신태인읍 신태인리 68,전북특별자치도 정읍시 신태인읍 신태인1길 54-3,8321000,전북특별자치도교육청,8362000,전북특별자치도정읍교육지원청,2013-11-29,2024-11-08,35.68677104,126.8902853,2025-03-21,190068.74568843326,343295.53401829593
B000012135,부산백양고등학교,고등학교,1955-07-01,공립,본교,운영,부산광역시 북구 구포동 888,부산광역시 북구 백양대로1016번길 64,7150000,부산광역시교육청,7201000,부산광역시북부교육지원청,2013-11-29,2024-11-08,35.19706996,128.9983749,2025-03-21,382002.01702689787,290788.16681657766
B000009786,함태중학교,중학교,1986-11-27,공립,본교,운영,강원특별자치도 태백시 황지동 166-2번지,강원특별자치도 태백시 번영로 11,7801000,강원특별자치도교육청,7852000,강원특별자치도태백교육지원청,2013-11-29,2024-11-08,37.14567408,128.9866982,2025-03-21,376511.06552463747,507028.0327679744
B000010105,서일중학교,중학교,1974-06-07,사립,본교,운영,충청남도 서산시 지곡면 화천리 908,충청남도 서산시 지곡면 화천3길 56,8140000,충청남도교육청,8191000,충청남도서산교육지원청,2013-11-29,2024-11-08,36.85889152,126.4314925,2025-03-21,149302.6039906724,473504.1308253323
B000009466,오산중학교,중학교,1948-11-20,사립,본교,운영,경기도 오산시 청학동 17,경기도 오산시 청학로 43,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.15420001,127.0615801,2025-03-21,205470.2592332523,506127.7076056737
B000007174,상산초등학교,초등학교,1927-04-01,공립,본교,운영,경상북도 상주시 냉림동 206,경상북도 상주시 왕산로 374,8750000,경상북도교육청,8831000,경상북도상주교육지원청,2013-11-29,2024-11-08,36.42261813,128.1607403,2025-03-21,304097.5014513632,425565.70518872666
B000012730,파주고등학교,고등학교,1980-11-26,사립,본교,운영,경기도 파주시 문산읍 당동리 140,경기도 파주시 문산읍 독산로31번길 39,7530000,경기도교육청,7681000,경기도파주교육지원청,2013-11-29,2024-11-08,37.85975687,126.7813649,2025-03-21,180760.21679119236,584456.2219523266
B000008761,영종중학교,중학교,1950-06-05,공립,본교,운영,인천광역시 중구 운남동 1655-12,인천광역시 중구 남디로 92,7310000,인천광역시교육청,7321000,인천광역시남부교육지원청,2013-11-29,2024-11-08,37.48339679,126.5248152,2025-03-21,157972.14492039807,542767.4411579063
B000006286,무주중앙초등학교,초등학교,1967-03-02,공립,본교,운영,전북특별자치도 무주군 무주읍 읍내리 416,전북특별자치도 무주군 무주읍 향학로 87,8321000,전북특별자치도교육청,8412000,전북특별자치도무주교육지원청,2013-11-29,2024-11-08,36.0120878,127.6634737,2025-03-21,259812.52146929485,379589.52226733795
B000024051,대구한실초등학교,초등학교,2020-03-01,공립,본교,운영,대구광역시 달서구 대곡동 1106,대구광역시 달서구 한실로6길 108,7240000,대구광역시교육청,7271000,대구광역시남부교육지원청,2013-11-29,2024-11-08,35.79810953,128.5287128,2025-03-21,338190.0659519604,356721.9508340572
B000009175,원천중학교,중학교,1991-03-01,공립,본교,운영,경기도 수원시 영통구 원천동 78-7,경기도 수원시 영통구 동수원로551번길 38,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2024-11-08,37.27626386,127.0487095,2025-03-21,204319.97762110396,519673.8955500644
B000007483,창원신월초등학교,초등학교,2001-09-01,공립,본교,운영,경상남도 창원시 의창구 신월동 76,경상남도 창원시 성산구 신월로72번길 12,9010000,경상남도교육청,9022000,경상남도창원교육지원청,2013-11-29,2024-11-08,35.22576279,128.693629,2025-03-21,354190.0197782748,293456.2874302454
B000008562,브니엘예술중학교,중학교,1996-03-01,사립,본교,운영,부산광역시 금정구 구서동 50-1,부산광역시 금정구 체육공원로 154,7150000,부산광역시교육청,7191000,부산광역시동래교육지원청,2013-11-29,2024-11-08,35.25549937,129.1028139,2025-03-21,391377.88636911113,297468.4050064238
B000002372,서울구남초등학교,초등학교,1998-03-01,공립,본교,운영,서울특별시 광진구 구의동 587-95,서울특별시 광진구 구의강변로 69,7010000,서울특별시교육청,7134000,서울특별시성동광진교육지원청,2013-11-29,2024-11-08,37.53683145,127.0923309,2025-03-21,208160.38989921156,548595.9558065197
B000012397,학성고등학교,고등학교,1969-03-07,공립,본교,운영,울산광역시 남구 신정동 1674,울산광역시 남구 문수로 436,7480000,울산광역시교육청,7501000,울산광역시강남교육지원청,2013-11-29,2024-11-08,35.53177292,129.3003274,2025-03-21,408643.4315838865,328527.50862505514
B000009760,육민관중학교,중학교,1949-06-22,사립,본교,운영,강원특별자치도 원주시 흥업면 흥업리 751번지,강원특별자치도 원주시 흥업면 북원로 1800,7801000,강원특별자치도교육청,7822000,강원특별자치도원주교육지원청,2013-11-29,2024-11-08,37.30790474,127.9202997,2025-03-21,281586.86012653675,523581.5431298738
B000007936,주상초등학교,초등학교,1933-04-15,공립,본교,운영,경상남도 거창군 주상면 도평리 536,경상남도 거창군 주상면 도평1길 60,9010000,경상남도교육청,9211000,경상남도거창교육지원청,2013-11-29,2024-11-08,35.74942747,127.9143373,2025-03-21,282701.15027341497,350627.503911373
B000025916,충주남한강초등학교,초등학교,2020-03-01,공립,본교,운영,충청북도 충주시 호암동 1075,충청북도 충주시 호암수청2로 55,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2024-11-08,36.9551431,127.9292494,2025-03-21,282763.62148548197,484438.3698308335
B000001950,서울상암초등학교,초등학교,1972-09-01,공립,본교,운영,서울특별시 마포구 상암동 1635,서울특별시 마포구 월드컵북로 353,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2024-11-08,37.57658427,126.8923219,2025-03-21,190488.24768353513,553009.4904470217
B000011776,남해정보산업고등학교,고등학교,1969-03-05,공립,본교,운영,경상남도 남해군 고현면 대사리 741,경상남도 남해군 고현면 탑동로 46,9010000,경상남도교육청,9171000,경상남도남해교육지원청,2013-11-29,2024-11-08,34.89645794,127.8738055,2025-03-21,279869.535500472,255956.4078473287
B000011291,대동세무고등학교,고등학교,1925-04-18,사립,본교,운영,서울특별시 종로구 계동 35,서울특별시 종로구 계동길 84-10,7010000,서울특별시교육청,7061000,서울특별시중부교육지원청,2013-11-29,2024-11-08,37.58137766,126.9878764,2025-03-21,198929.12977971,553536.1203075668
B000013466,대성고등학교,고등학교,1972-01-22,사립,본교,운영,서울특별시 은평구 갈현동 267-17,서울특별시 은평구 갈현로29길 51-24,7010000,서울특별시교육청,7031000,서울특별시서부교육지원청,2013-11-29,2024-11-08,37.62316122,126.9098186,2025-03-21,192038.78475705232,558177.390012384
B000008351,신동중학교,중학교,1990-03-01,공립,본교,운영,서울특별시 서초구 잠원동 54-6,서울특별시 서초구 나루터로 27,7010000,서울특별시교육청,7091300,서울특별시강남서초교육지원청,2013-11-29,2024-11-08,37.51634598,127.0130023,2025-03-21,201149.48348101068,546318.3973139222
B000003793,부일초등학교,초등학교,1981-05-06,공립,본교,운영,경기도 부천시 원미구 원미동 13-2,경기도 부천시 원미구 원미로182번길 31,7530000,경기도교육청,7581000,경기도부천교육지원청,2013-11-29,2024-11-08,37.49877288,126.7947351,2025-03-21,181849.05287134484,544387.7214398475
B000006057,당북초등학교,초등학교,1949-10-25,공립,본교,운영,전북특별자치도 군산시 옥산면 당북리 864-7,전북특별자치도 군산시 옥산면 백석로 40,8321000,전북특별자치도교육청,8342000,전북특별자치도군산교육지원청,2013-11-29,2024-11-08,35.94659483,126.7174784,2025-03-21,174509.6144750226,372155.78592057957
B000009150,상촌중학교,중학교,2007-03-01,공립,본교,운영,경기도 수원시 권선구 금곡동 1057,경기도 수원시 권선구 금곡로73번길 60,7530000,경기도교육청,7541000,경기도수원교육지원청,2013-11-29,2024-11-08,37.2762001,126.9351039,2025-03-21,194244.4504010425,519667.68126701296
B000026220,충주대소원초등학교,초등학교,2020-03-01,공립,본교,운영,충청북도 충주시 대소원면 본리 647,충청북도 충주시 대소원면 첨단산업4로 48,8000000,충청북도교육청,8021000,충청북도충주교육지원청,2013-11-29,2024-11-08,36.98788112,127.8274071,2025-03-21,273661.28968978743,487988.0429307602
B000024206,서울고현초등학교,초등학교,2020-03-01,공립,본교,운영,서울특별시 강동구 상일동 121,서울특별시 강동구 상일로11길 110,7010000,서울특별시교육청,7130000,서울특별시강동송파교육지원청,2013-11-29,2024-11-08,37.55405326,127.1658598,2025-03-21,214655.6531856076,550516.2914582039
B000004228,정림초등학교,초등학교,1950-06-01,공립,본교,운영,경기도 화성시 정남면 망월리 328,경기도 화성시 정남면 망월길 69,7530000,경기도교육청,7679000,경기도화성오산교육지원청,2013-11-29,2024-11-08,37.15267492,127.0121564,2025-03-21,201079.8941793436,505956.7460736538
